"성별","연령계층별","시점","15세이상인구[천명]","경제활동인구[천명]","취업자[천명]","실업자[천명]","비경제활동인구[천명]","경제활동참가율[%]","실업률[%]","고용률[%]",
"여자","50 - 54세","2021. 05 월","2196.9","1529","1479.3","49.7","667.9","69.6","3.3","67.3",
"여자","55 - 59세","2011. 01 월","1488.2","739.6","724.4","15.2","748.5","49.7","2.1","48.7",
"여자","55 - 59세","2011. 02 월","1498.7","754","736.2","17.8","744.7","50.3","2.4","49.1",
"여자","55 - 59세","2011. 03 월","1509.2","786.7","768.6","18.1","722.5","52.1","2.3","50.9",
"여자","55 - 59세","2011. 04 월","1519.7","819.6","808.5","11.1","700.1","53.9","1.4","53.2",
"여자","55 - 59세","2011. 05 월","1530.2","847.4","830.3","17","682.8","55.4","2","54.3",
"여자","55 - 59세","2011. 06 월","1540.7","867.7","858","9.6","673","56.3","1.1","55.7",
"여자","55 - 59세","2011. 07 월","1549.5","859.3","852.3","6.9","690.2","55.5",".8","55",
"여자","55 - 59세","2011. 08 월","1556.8","858","848","10","698.8","55.1","1.2","54.5",
"여자","55 - 59세","2011. 09 월","1564","851.7","841.2","10.5","712.3","54.5","1.2","53.8",
"여자","55 - 59세","2011. 10 월","1571.3","890.3","879.5","10.8","681","56.7","1.2","56",
"여자","55 - 59세","2011. 11 월","1578.6","878.3","868.4","9.9","700.3","55.6","1.1","55",
"여자","55 - 59세","2011. 12 월","1585.8","852.9","838.8","14.1","732.9","53.8","1.7","52.9",
"여자","55 - 59세","2012. 01 월","1593.1","839.2","819.5","19.7","753.9","52.7","2.3","51.4",
"여자","55 - 59세","2012. 02 월","1600.3","842.4","827.2","15.2","757.9","52.6","1.8","51.7",
"여자","55 - 59세","2012. 03 월","1607.6","874.9","857.4","17.5","732.7","54.4","2","53.3",
"여자","55 - 59세","2012. 04 월","1614.8","898.2","876.5","21.6","716.7","55.6","2.4","54.3",
"여자","55 - 59세","2012. 05 월","1622.1","918.1","901.9","16.1","704","56.6","1.8","55.6",
"여자","55 - 59세","2012. 06 월","1629.3","916.6","898.7","17.9","712.7","56.3","2","55.2",
"여자","55 - 59세","2012. 07 월","1637.3","905.6","888.9","16.7","731.7","55.3","1.8","54.3",
"여자","55 - 59세","2012. 08 월","1646","906.3","892.9","13.4","739.7","55.1","1.5","54.2",
"여자","55 - 59세","2012. 09 월","1654.7","923.5","910.7","12.8","731.1","55.8","1.4","55",
"여자","55 - 59세","2012. 10 월","1663.3","923.9","910.8","13.2","739.4","55.5","1.4","54.8",
"여자","55 - 59세","2012. 11 월","1672","928.5","919.5","9","743.6","55.5","1","55",
"여자","55 - 59세","2012. 12 월","1680.7","896.8","886.9","9.9","783.9","53.4","1.1","52.8",
"여자","55 - 59세","2013. 01 월","1689.4","885","872.2","12.8","804.4","52.4","1.4","51.6",
"여자","55 - 59세","2013. 02 월","1698","893.5","879.5","14","804.5","52.6","1.6","51.8",
"여자","55 - 59세","2013. 03 월","1706.7","921.3","904.7","16.5","785.5","54","1.8","53",
"여자","55 - 59세","2013. 04 월","1715.4","964","950.5","13.5","751.4","56.2","1.4","55.4",
"여자","55 - 59세","2013. 05 월","1724.1","995.4","977.8","17.5","728.7","57.7","1.8","56.7",
"여자","55 - 59세","2013. 06 월","1732.8","995.6","982.1","13.5","737.2","57.5","1.4","56.7",
"여자","55 - 59세","2013. 07 월","1742.1","995.6","983.4","12.2","746.5","57.1","1.2","56.4",
"여자","55 - 59세","2013. 08 월","1752.1","993.8","981.2","12.6","758.3","56.7","1.3","56",
"여자","55 - 59세","2013. 09 월","1762.1","1002.3","988.7","13.6","759.9","56.9","1.4","56.1",
"여자","55 - 59세","2013. 10 월","1772.1","1028.1","1016.9","11.3","744","58","1.1","57.4",
"여자","55 - 59세","2013. 11 월","1782.1","1032.2","1020.3","12","749.9","57.9","1.2","57.3",
"여자","55 - 59세","2013. 12 월","1792.1","999.8","986.6","13.2","792.4","55.8","1.3","55.1",
"여자","55 - 59세","2014. 01 월","1802.1","1003.9","981.7","22.2","798.3","55.7","2.2","54.5",
"여자","55 - 59세","2014. 02 월","1812.1","1021.8","994.2","27.6","790.3","56.4","2.7","54.9",
"여자","55 - 59세","2014. 03 월","1822.1","1047.9","1017.4","30.5","774.2","57.5","2.9","55.8",
"여자","55 - 59세","2014. 04 월","1832.1","1078.6","1045.7","32.9","753.5","58.9","3.1","57.1",
"여자","55 - 59세","2014. 05 월","1842.2","1082.9","1053.4","29.5","759.3","58.8","2.7","57.2",
"여자","55 - 59세","2014. 06 월","1852.2","1081.5","1054.8","26.8","770.6","58.4","2.5","56.9",
"여자","55 - 59세","2014. 07 월","1861.1","1081.9","1061.6","20.3","779.2","58.1","1.9","57",
"여자","55 - 59세","2014. 08 월","1869","1087.1","1066.8","20.3","781.9","58.2","1.9","57.1",
"여자","55 - 59세","2014. 09 월","1876.8","1093","1074.3","18.7","783.8","58.2","1.7","57.2",
"여자","55 - 59세","2014. 10 월","1884.7","1103.9","1083.5","20.4","780.8","58.6","1.8","57.5",
"여자","55 - 59세","2014. 11 월","1892.5","1104.2","1087.4","16.9","788.3","58.3","1.5","57.5",
"여자","55 - 59세","2014. 12 월","1900.4","1094.1","1079.3","14.9","806.3","57.6","1.4","56.8",
"여자","55 - 59세","2015. 01 월","1908.3","1086.8","1061.7","25.1","821.5","57","2.3","55.6",
"여자","55 - 59세","2015. 02 월","1916.1","1094.3","1061","33.3","821.8","57.1","3","55.4",
"여자","55 - 59세","2015. 03 월","1924","1105.3","1068.2","37.1","818.7","57.4","3.4","55.5",
"여자","55 - 59세","2015. 04 월","1931.9","1123.2","1090.5","32.8","808.6","58.1","2.9","56.4",
"여자","55 - 59세","2015. 05 월","1939.7","1149.3","1118.9","30.4","790.5","59.3","2.6","57.7",
"여자","55 - 59세","2015. 06 월","1947.6","1152.5","1121.4","31.1","795.1","59.2","2.7","57.6",
"여자","55 - 59세","2015. 07 월","1956.9","1166.8","1143.4","23.4","790.1","59.6","2","58.4",
"여자","55 - 59세","2015. 08 월","1967.6","1166.1","1141","25.2","801.5","59.3","2.2","58",
"여자","55 - 59세","2015. 09 월","1978.4","1180.9","1162","18.9","797.5","59.7","1.6","58.7",
"여자","55 - 59세","2015. 10 월","1989.1","1187.3","1170.5","16.8","801.8","59.7","1.4","58.8",
"여자","55 - 59세","2015. 11 월","1999.9","1186.3","1168.7","17.7","813.5","59.3","1.5","58.4",
"여자","55 - 59세","2015. 12 월","2010.6","1171.4","1150.7","20.7","839.2","58.3","1.8","57.2",
"여자","55 - 59세","2016. 01 월","2020.9","1155.9","1131.5","24.5","865","57.2","2.1","56",
"여자","55 - 59세","2016. 02 월","2031.6","1169","1140.1","29","862.6","57.5","2.5","56.1",
"여자","55 - 59세","2016. 03 월","2042.3","1165.3","1132.2","33.1","877","57.1","2.8","55.4",
"여자","55 - 59세","2016. 04 월","2053.1","1202.2","1175.4","26.9","850.8","58.6","2.2","57.3",
"여자","55 - 59세","2016. 05 월","2063.8","1238.6","1208.1","30.5","825.1","60","2.5","58.5",
"여자","55 - 59세","2016. 06 월","2074.6","1253.1","1224.5","28.6","821.5","60.4","2.3","59",
"여자","55 - 59세","2016. 07 월","2081.8","1239.6","1215.3","24.3","842.2","59.5","2","58.4",
"여자","55 - 59세","2016. 08 월","2085.4","1238.9","1208.1","30.8","846.5","59.4","2.5","57.9",
"여자","55 - 59세","2016. 09 월","2089.1","1248.6","1216.1","32.5","840.5","59.8","2.6","58.2",
"여자","55 - 59세","2016. 10 월","2092.8","1249.8","1225.1","24.7","842.9","59.7","2","58.5",
"여자","55 - 59세","2016. 11 월","2096.4","1247.6","1223.2","24.3","848.9","59.5","1.9","58.3",
"여자","55 - 59세","2016. 12 월","2100.1","1231.7","1206","25.7","868.4","58.6","2.1","57.4",
"여자","55 - 59세","2017. 01 월","2103.7","1216.2","1195.7","20.5","887.5","57.8","1.7","56.8",
"여자","55 - 59세","2017. 02 월","2107.4","1230.9","1206","24.9","876.5","58.4","2","57.2",
"여자","55 - 59세","2017. 03 월","2111","1253.9","1232.5","21.4","857.2","59.4","1.7","58.4",
"여자","55 - 59세","2017. 04 월","2114.7","1281.4","1253.8","27.6","833.3","60.6","2.2","59.3",
"여자","55 - 59세","2017. 05 월","2118.4","1300","1270.9","29.1","818.4","61.4","2.2","60",
"여자","55 - 59세","2017. 06 월","2122.1","1302.6","1271.4","31.2","819.4","61.4","2.4","59.9",
"여자","55 - 59세","2017. 07 월","2126","1300.2","1274.3","25.9","825.9","61.2","2","59.9",
"여자","55 - 59세","2017. 08 월","2130.4","1318.9","1285.1","33.8","811.5","61.9","2.6","60.3",
"여자","55 - 59세","2017. 09 월","2134.6","1329.2","1301.6","27.6","805.5","62.3","2.1","61",
"여자","55 - 59세","2017. 10 월","2139","1338.8","1312.5","26.3","800.1","62.6","2","61.4",
"여자","55 - 59세","2017. 11 월","2143.2","1340.2","1316.9","23.3","803","62.5","1.7","61.4",
"여자","55 - 59세","2017. 12 월","2147.5","1306.8","1287.7","19.1","840.7","60.9","1.5","60",
"여자","55 - 59세","2018. 01 월","2151.6","1305.8","1286.2","19.6","845.8","60.7","1.5","59.8",
"여자","55 - 59세","2018. 02 월","2155.7","1297.1","1275.7","21.3","858.6","60.2","1.6","59.2",
"여자","55 - 59세","2018. 03 월","2159.8","1317.7","1289.2","28.5","842.1","61","2.2","59.7",
"여자","55 - 59세","2018. 04 월","2163.9","1344.1","1316","28.1","819.8","62.1","2.1","60.8",
"여자","55 - 59세","2018. 05 월","2168","1350.7","1317.4","33.3","817.3","62.3","2.5","60.8",
"여자","55 - 59세","2018. 06 월","2172.1","1352.2","1314.7","37.5","819.8","62.3","2.8","60.5",
"여자","55 - 59세","2018. 07 월","2170","1334.2","1298.8","35.5","835.8","61.5","2.7","59.9",
"여자","55 - 59세","2018. 08 월","2167.9","1343.6","1297","46.6","824.4","62","3.5","59.8",
"여자","55 - 59세","2018. 09 월","2165.8","1353.1","1318.6","34.5","812.7","62.5","2.5","60.9",
"여자","55 - 59세","2018. 10 월","2163.8","1352","1321.9","30","811.8","62.5","2.2","61.1",
"여자","55 - 59세","2018. 11 월","2161.7","1347.8","1326.2","21.5","813.9","62.3","1.6","61.3",
"여자","55 - 59세","2018. 12 월","2159.6","1340","1313","27","819.6","62","2","60.8",
"여자","55 - 59세","2019. 01 월","2157.5","1322.1","1293.3","28.8","835.4","61.3","2.2","59.9",
"여자","55 - 59세","2019. 02 월","2155.5","1314.1","1273.8","40.3","841.5","61","3.1","59.1",
"여자","55 - 59세","2019. 03 월","2153.4","1338.6","1304.9","33.6","814.9","62.2","2.5","60.6",
"여자","55 - 59세","2019. 04 월","2151.4","1351.8","1322.8","29","799.6","62.8","2.1","61.5",
"여자","55 - 59세","2019. 05 월","2149.3","1375","1352.7","22.3","774.3","64","1.6","62.9",
"여자","55 - 59세","2019. 06 월","2147.3","1379.2","1352.5","26.7","768.1","64.2","1.9","63",
"여자","55 - 59세","2019. 07 월","2144.6","1365.5","1340.8","24.7","779","63.7","1.8","62.5",
"여자","55 - 59세","2019. 08 월","2141.9","1352.7","1329.2","23.5","789.2","63.2","1.7","62.1",
"여자","55 - 59세","2019. 09 월","2139.2","1356.1","1330.4","25.7","783","63.4","1.9","62.2",
"여자","55 - 59세","2019. 10 월","2136.4","1357","1331.2","25.8","779.4","63.5","1.9","62.3",
"여자","55 - 59세","2019. 11 월","2133.7","1346.4","1324","22.4","787.3","63.1","1.7","62.1",
"여자","55 - 59세","2019. 12 월","2131","1341","1318.2","22.8","790","62.9","1.7","61.9",
"여자","55 - 59세","2020. 01 월","2128.3","1333.4","1303.7","29.7","794.9","62.7","2.2","61.3",
"여자","55 - 59세","2020. 02 월","2125.6","1333.2","1303.7","29.4","792.4","62.7","2.2","61.3",
"여자","55 - 59세","2020. 03 월","2122.9","1313.4","1283.8","29.6","809.5","61.9","2.3","60.5",
"여자","55 - 59세","2020. 04 월","2120.2","1324.8","1285.5","39.3","795.5","62.5","3","60.6",
"여자","55 - 59세","2020. 05 월","2117.5","1340.8","1296.3","44.5","776.7","63.3","3.3","61.2",
"여자","55 - 59세","2020. 06 월","2114.9","1335.9","1286.5","49.4","779","63.2","3.7","60.8",
"여자","55 - 59세","2020. 07 월","2109.6","1326.2","1280","46.2","783.4","62.9","3.5","60.7",
"여자","55 - 59세","2020. 08 월","2104.3","1305.9","1270.3","35.6","798.4","62.1","2.7","60.4",
"여자","55 - 59세","2020. 09 월","2099.1","1298.2","1264.6","33.6","800.8","61.8","2.6","60.2",
"여자","55 - 59세","2020. 10 월","2093.8","1294.8","1262.7","32.1","799","61.8","2.5","60.3",
"여자","55 - 59세","2020. 11 월","2088.5","1301.9","1270.1","31.7","786.7","62.3","2.4","60.8",
"여자","55 - 59세","2020. 12 월","2083.3","1275.1","1240.3","34.9","808.1","61.2","2.7","59.5",
"여자","55 - 59세","2021. 01 월","2078","1251.1","1196.4","54.8","826.9","60.2","4.4","57.6",
"여자","55 - 59세","2021. 02 월","2072.8","1259.9","1201.9","57.9","812.9","60.8","4.6","58",
"여자","55 - 59세","2021. 03 월","2067.5","1268.7","1223.8","44.9","798.8","61.4","3.5","59.2",
"여자","55 - 59세","2021. 04 월","2062.2","1285.8","1253.7","32.1","776.4","62.4","2.5","60.8",
"여자","55 - 59세","2021. 05 월","2057","1317.5","1276.3","41.2","739.5","64","3.1","62",
"여자","ㆍ60 - 64세","2011. 01 월","1154.4","418.1","407.7","10.4","736.3","36.2","2.5","35.3",
"여자","ㆍ60 - 64세","2011. 02 월","1158.3","443.7","426.9","16.8","714.6","38.3","3.8","36.9",
"여자","ㆍ60 - 64세","2011. 03 월","1162.2","472.8","463","9.8","689.5","40.7","2.1","39.8",
"여자","ㆍ60 - 64세","2011. 04 월","1166.2","492.5","485.8","6.6","673.7","42.2","1.3","41.7",
"여자","ㆍ60 - 64세","2011. 05 월","1170.1","521.4","515","6.4","648.7","44.6","1.2","44",
"여자","ㆍ60 - 64세","2011. 06 월","1174","526.4","515.9","10.4","647.7","44.8","2","43.9",
"여자","ㆍ60 - 64세","2011. 07 월","1177.6","524","505.9","18","653.6","44.5","3.4","43",
"여자","ㆍ60 - 64세","2011. 08 월","1180.7","521.1","512.1","9","659.6","44.1","1.7","43.4",
"여자","ㆍ60 - 64세","2011. 09 월","1183.8","520.9","511.6","9.3","663","44","1.8","43.2",
"여자","ㆍ60 - 64세","2011. 10 월","1187","527.6","518.3","9.2","659.4","44.4","1.7","43.7",
"여자","ㆍ60 - 64세","2011. 11 월","1190.1","523.1","513.9","9.1","667","44","1.7","43.2",
"여자","ㆍ60 - 64세","2011. 12 월","1193.2","475","471.4","3.7","718.2","39.8",".8","39.5",
"여자","ㆍ60 - 64세","2012. 01 월","1196.4","462.8","452.4","10.5","733.5","38.7","2.3","37.8",
"여자","ㆍ60 - 64세","2012. 02 월","1199.5","486.1","470.5","15.6","713.4","40.5","3.2","39.2",
"여자","ㆍ60 - 64세","2012. 03 월","1202.6","512.6","503.1","9.6","690","42.6","1.9","41.8",
"여자","ㆍ60 - 64세","2012. 04 월","1205.8","541.8","531.7","10.1","664","44.9","1.9","44.1",
"여자","ㆍ60 - 64세","2012. 05 월","1208.9","570.6","559.8","10.8","638.3","47.2","1.9","46.3",
"여자","ㆍ60 - 64세","2012. 06 월","1212","566.8","556.4","10.5","645.2","46.8","1.9","45.9",
"여자","ㆍ60 - 64세","2012. 07 월","1215","534.8","525.8","9","680.2","44","1.7","43.3",
"여자","ㆍ60 - 64세","2012. 08 월","1217.9","540.6","532","8.6","677.2","44.4","1.6","43.7",
"여자","ㆍ60 - 64세","2012. 09 월","1220.7","548.8","543.6","5.2","671.9","45",".9","44.5",
"여자","ㆍ60 - 64세","2012. 10 월","1223.5","564.2","558.8","5.3","659.4","46.1",".9","45.7",
"여자","ㆍ60 - 64세","2012. 11 월","1226.4","565","557.6","7.4","661.4","46.1","1.3","45.5",
"여자","ㆍ60 - 64세","2012. 12 월","1229.2","523.7","514.5","9.2","705.5","42.6","1.8","41.9",
"여자","ㆍ60 - 64세","2013. 01 월","1232","489","482.9","6.1","743.1","39.7","1.2","39.2",
"여자","ㆍ60 - 64세","2013. 02 월","1234.9","516.6","508.9","7.7","718.3","41.8","1.5","41.2",
"여자","ㆍ60 - 64세","2013. 03 월","1237.7","545.5","540.5","5","692.3","44.1",".9","43.7",
"여자","ㆍ60 - 64세","2013. 04 월","1240.6","575.8","572.3","3.4","664.8","46.4",".6","46.1",
"여자","ㆍ60 - 64세","2013. 05 월","1243.4","595.9","589","6.9","647.5","47.9","1.2","47.4",
"여자","ㆍ60 - 64세","2013. 06 월","1246.2","596.2","586.6","9.6","650.1","47.8","1.6","47.1",
"여자","ㆍ60 - 64세","2013. 07 월","1249.7","582.6","579.5","3.1","667.1","46.6",".5","46.4",
"여자","ㆍ60 - 64세","2013. 08 월","1253.8","578.5","575.7","2.8","675.4","46.1",".5","45.9",
"여자","ㆍ60 - 64세","2013. 09 월","1258","573.6","569.6","3.9","684.4","45.6",".7","45.3",
"여자","ㆍ60 - 64세","2013. 10 월","1262.1","591.9","586.2","5.7","670.1","46.9","1","46.4",
"여자","ㆍ60 - 64세","2013. 11 월","1266.2","577.6","575.8","1.8","688.6","45.6",".3","45.5",
"여자","ㆍ60 - 64세","2013. 12 월","1270.3","534.4","527.2","7.1","735.9","42.1","1.3","41.5",
"여자","ㆍ60 - 64세","2014. 01 월","1274.4","529.3","518.4","10.9","745.1","41.5","2.1","40.7",
"여자","ㆍ60 - 64세","2014. 02 월","1278.6","545.6","533.8","11.8","732.9","42.7","2.2","41.7",
"여자","ㆍ60 - 64세","2014. 03 월","1282.7","565.8","553.9","11.9","716.9","44.1","2.1","43.2",
"여자","ㆍ60 - 64세","2014. 04 월","1286.8","605.9","595.2","10.7","680.9","47.1","1.8","46.3",
"여자","ㆍ60 - 64세","2014. 05 월","1290.9","632.2","623.2","9","658.7","49","1.4","48.3",
"여자","ㆍ60 - 64세","2014. 06 월","1295","626.8","622.3","4.5","668.3","48.4",".7","48.1",
"여자","ㆍ60 - 64세","2014. 07 월","1301.6","623","618.2","4.8","678.5","47.9",".8","47.5",
"여자","ㆍ60 - 64세","2014. 08 월","1310.6","620.1","615.4","4.6","690.5","47.3",".7","47",
"여자","ㆍ60 - 64세","2014. 09 월","1319.5","635.1","628.3","6.7","684.5","48.1","1.1","47.6",
"여자","ㆍ60 - 64세","2014. 10 월","1328.5","643.8","635.4","8.4","684.7","48.5","1.3","47.8",
"여자","ㆍ60 - 64세","2014. 11 월","1337.5","636.7","633.3","3.4","700.8","47.6",".5","47.3",
"여자","ㆍ60 - 64세","2014. 12 월","1346.4","601.1","593.6","7.5","745.4","44.6","1.2","44.1",
"여자","ㆍ60 - 64세","2015. 01 월","1355.4","591.3","582.9","8.4","764.1","43.6","1.4","43",
"여자","ㆍ60 - 64세","2015. 02 월","1364.4","614.3","602.2","12.2","750","45","2","44.1",
"여자","ㆍ60 - 64세","2015. 03 월","1373.3","649.6","640.2","9.4","723.7","47.3","1.4","46.6",
"여자","ㆍ60 - 64세","2015. 04 월","1382.3","668.9","659","9.9","713.4","48.4","1.5","47.7",
"여자","ㆍ60 - 64세","2015. 05 월","1391.3","697.4","688.8","8.6","693.9","50.1","1.2","49.5",
"여자","ㆍ60 - 64세","2015. 06 월","1400.3","703.1","693.3","9.8","697.2","50.2","1.4","49.5",
"여자","ㆍ60 - 64세","2015. 07 월","1409.9","693.6","684.3","9.3","716.3","49.2","1.3","48.5",
"여자","ㆍ60 - 64세","2015. 08 월","1420.2","692","683.4","8.6","728.2","48.7","1.2","48.1",
"여자","ㆍ60 - 64세","2015. 09 월","1430.4","707.2","698.2","9","723.3","49.4","1.3","48.8",
"여자","ㆍ60 - 64세","2015. 10 월","1440.7","716.1","702.1","14","724.6","49.7","2","48.7",
"여자","ㆍ60 - 64세","2015. 11 월","1451","719.5","708.6","10.9","731.5","49.6","1.5","48.8",
"여자","ㆍ60 - 64세","2015. 12 월","1461.3","695.6","682.7","12.9","765.7","47.6","1.9","46.7",
"여자","ㆍ60 - 64세","2016. 01 월","1471.3","679.3","665.4","13.9","792.1","46.2","2","45.2",
"여자","ㆍ60 - 64세","2016. 02 월","1481.6","682","668.9","13.1","799.6","46","1.9","45.1",
"여자","ㆍ60 - 64세","2016. 03 월","1491.9","705.8","688","17.8","786.1","47.3","2.5","46.1",
"여자","ㆍ60 - 64세","2016. 04 월","1502.1","739.7","727.9","11.8","762.4","49.2","1.6","48.5",
"여자","ㆍ60 - 64세","2016. 05 월","1512.4","755.5","744.1","11.4","756.9","50","1.5","49.2",
"여자","ㆍ60 - 64세","2016. 06 월","1522.7","766.3","751.6","14.7","756.4","50.3","1.9","49.4",
"여자","ㆍ60 - 64세","2016. 07 월","1531.5","773.7","759.2","14.5","757.8","50.5","1.9","49.6",
"여자","ㆍ60 - 64세","2016. 08 월","1538.8","768.6","756.8","11.8","770.2","49.9","1.5","49.2",
"여자","ㆍ60 - 64세","2016. 09 월","1546.1","771.6","759.8","11.8","774.5","49.9","1.5","49.1",
"여자","ㆍ60 - 64세","2016. 10 월","1553.4","782","769.5","12.6","771.4","50.3","1.6","49.5",
"여자","ㆍ60 - 64세","2016. 11 월","1560.8","787.8","770.3","17.5","772.9","50.5","2.2","49.4",
"여자","ㆍ60 - 64세","2016. 12 월","1568.1","752.1","740.1","12","815.9","48","1.6","47.2",
